fullId,source,id,category,datasets,wnsynset,wnsynsetkey,otf,up,front,nfaces,nvertices,nmeshes,nmaterials,minPoint,maxPoint,aligned.minPoint,aligned.maxPoint,aligned.dims,index,variantIds,baseVariantId,isCornerPiece,setIds,componentIds
p5d.s__1556,p5d,s__1556,mirror,SUNCG,n03773035,mirror.n.01,130,,,1956,3768,4,4,"-0.47, 0.0, -0.0100001","0.47, 1.17, 0.01","-47.0, 0.0, -1.0","47.0, 116.99999, 1.00001","94.0, 116.99999, 2.00001",1164,,,,,
p5d.s__1557,p5d,s__1557,"indoor_lamp,chandelier",SUNCG,n03005285,chandelier.n.01,207,,,962,1612,3,3,"-0.18, 0.0, -0.18","0.18, 0.63261, 0.18","-18.0, 0.0, -18.0","18.0, 63.261, 18.0","36.0, 63.261, 36.0",1165,,,,,
p5d.s__1558,p5d,s__1558,"indoor_lamp,wall_lamp",SUNCG,n03636649,lamp.n.02,160,,,1588,1308,4,4,"-0.115, 0.0, -0.0650001","0.115, 0.351135, 0.065","-11.5, 0.0, -6.5","11.5, 35.1135, 6.5000095","23.0, 35.1135, 13.00001",1166,,,,,
p5d.s__1559,p5d,s__1559,mirror,SUNCG,n03773035,mirror.n.01,120,,,3956,2900,2,2,"-0.545, 0.0, -0.0100004","0.545, 1.09, 0.009999659","-54.5, 0.0, -0.9999659","54.5, 109.0, 1.00004","109.0, 109.0, 2.000006",1167,,,,,
p5d.s__1560,p5d,s__1560,toy,SUNCG,n03964744,plaything.n.01,70,,,1006,841,2,2,"-0.045, 2.9802322E-8, -0.0450001","0.045, 0.404475, 0.044999905","-4.5, 3.8146973E-6, -4.49999","4.5, 40.447502, 4.50001","9.0, 40.4475, 9.0",1168,,,,,
p5d.s__1561,p5d,s__1561,ottoman,SUNCG,n02788386,banquette.n.01,0,,,5090,4387,3,3,"-0.785001, 0.0, -0.275","0.785001, 0.47899, 0.275","-78.5001, 0.0, -27.5","78.5001, 47.899, 27.5","157.0002, 47.899, 55.0",1169,,,,,
p5d.s__1562,p5d,s__1562,"bed,double_bed",SUNCG,n03225988,double_bed.n.01,0,,,10630,7291,4,4,"-1.1022298, 0.0, -1.035","1.09777, 1.1832, 1.035","-109.77701, -7.6293945E-6, -103.5","110.22299, 118.32, 103.5","220.0, 118.32001, 207.0",1170,,,,,
p5d.s__1563,p5d,s__1563,"pet,dog",SUNCG,n02084071,dog.n.01,0,,,2780,1901,8,8,"-0.06, -6.42091E-5, -0.135","0.06, 0.225541, 0.135","-6.0, -0.0064201355, -13.500001","6.0, 22.5541, 13.500001","12.0, 22.56052, 27.000002",1171,"s__1636,s__1563",,,,
p5d.s__1631,p5d,s__1631,"pet,dog",SUNCG,n02084071,dog.n.01,0,,,2786,1854,5,5,"-0.12, 0.0, -0.515","0.12, 0.791778, 0.515","-12.0, 0.0, -51.5","12.0, 79.1778, 51.5","24.0, 79.1778, 103.0",1172,"s__1631,s__1632",,,,
p5d.s__1632,p5d,s__1632,"pet,dog",SUNCG,n02084071,dog.n.01,0,,,2798,1858,5,5,"-0.145, -1.4656782E-4, -0.265","0.145, 0.796334, 0.265","-14.5, -0.014656067, -26.499998","14.5, 79.6334, 26.499998","29.0, 79.648056, 52.999996",1173,"s__1631,s__1632",,,,
p5d.s__1633,p5d,s__1633,"pet,turtle",SUNCG,n01662784,turtle.n.02,0,,,868,593,3,3,"-0.05, -9.905547E-5, -0.065","0.05, 0.0409379, 0.065","-5.0, -0.009905338, -6.5","5.0, 4.09379, 6.5","10.0, 4.1036954, 13.0",1174,,,,,
p5d.s__1634,p5d,s__1634,"pet,bird",SUNCG,n01503061,bird.n.01,0,,,1116,721,4,4,"-0.035, -1.7607957E-4, -0.09","0.035, 0.123307, 0.09","-3.5, -0.017607689, -9.0","3.5, 12.3307, 9.0","7.0, 12.348308, 18.0",1175,,,,,
p5d.s__1635,p5d,s__1635,"pet,cat",SUNCG,n02121620,cat.n.01,0,,,1910,1305,6,6,"-0.065, 0.0, -0.065","0.065, 0.302498, 0.065","-6.5, 0.0, -6.5","6.5, 30.249802, 6.5","13.0, 30.249802, 13.0",1176,"s__1638,s__1635",,,,
p5d.s__1636,p5d,s__1636,"pet,dog",SUNCG,n02084071,dog.n.01,0,,,2576,1750,6,6,"-0.045, 0.0, -0.13","0.045, 0.220104, 0.13","-4.5, 0.0, -13.0","4.5, 22.010399, 13.0","9.0, 22.010399, 26.0",1177,"s__1636,s__1563",,,,
p5d.s__1637,p5d,s__1637,"pet,pig",SUNCG,n02395406,pig.n.01,0,,,1930,1365,4,4,"-0.095, 0.0, -0.255","0.095, 0.328721, 0.255","-9.5, 0.0, -25.5","9.5, 32.872097, 25.5","19.0, 32.872097, 51.0",1178,,,,,
p5d.s__1638,p5d,s__1638,"pet,cat",SUNCG,n02121620,cat.n.01,0,,,1838,1225,6,6,"-0.075, 0.0, -0.16500002","0.075, 0.118323, 0.16500002","-7.5000005, 0.0, -16.5","7.5000005, 11.8323, 16.5","15.000001, 11.8323, 33.0",1179,"s__1638,s__1635",,,,
p5d.s__1639,p5d,s__1639,"toy,fishbowl",SUNCG,n03350204,fishbowl.n.02,0,,,2469,2017,8,8,"-0.25, 0.0, -0.25","0.25, 0.65021, 0.25","-25.0, 0.0, -25.0","25.0, 65.021, 25.0","50.0, 65.021, 50.0",1180,,,,,
p5d.s__1640,p5d,s__1640,"pet,bird",SUNCG,n01503061,bird.n.01,0,,,1520,1058,5,5,"-0.1, -2.9802322E-8, -0.39","0.1, 0.41017, 0.39","-10.0, -3.8146973E-6, -39.0","10.0, 41.017, 39.0","20.0, 41.017002, 78.0",1181,,,,,
p5d.s__1641,p5d,s__1641,clock,SUNCG,n03046257,clock.n.01,75,,,1974,1917,6,6,"-0.2, 0.0, -0.055","0.2, 0.2, 0.055","-20.0, 0.0, -5.5","20.0, 20.0, 5.5","40.0, 20.0, 11.0",1182,,,,,
p5d.s__1642,p5d,s__1642,clock,SUNCG,n03046257,clock.n.01,0,,,4491,4505,5,5,"-0.24, 0.0, -0.125","0.24, 1.8526, 0.125","-24.0, 0.0, -12.5","24.0, 185.26, 12.5","48.0, 185.26, 25.0",1183,,,,,
p5d.s__1643,p5d,s__1643,clock,SUNCG,n03046257,clock.n.01,130,,,5512,4981,5,5,"-0.215, 0.0, -0.13","0.215, 1.15075, 0.13","-21.5, 0.0, -13.0","21.5, 115.075005, 13.0","43.0, 115.075005, 26.0",1184,,,,,
p5d.s__1644,p5d,s__1644,toy,SUNCG,n03964744,plaything.n.01,130,,,1382,954,3,3,"-0.27, 0.0, -0.095","0.27, 0.631394, 0.095","-27.000002, 0.0, -9.5","27.000002, 63.139404, 9.5","54.000004, 63.139404, 19.0",1185,,,,,
p5d.s__1645,p5d,s__1645,"household_appliance,gramophone",SUNCG,n03452267,gramophone.n.01,75,,,5675,4818,8,8,"-0.335, 0.0, -0.29","0.335, 0.821142, 0.29","-33.5, 0.0, -29.0","33.5, 82.114204, 29.0","67.0, 82.114204, 58.0",1186,,,,,
p5d.s__1646,p5d,s__1646,toy,SUNCG,n03964744,plaything.n.01,75,,,4718,3578,1,1,"-0.2, 1.0728836E-6, -0.2","0.2, 0.780877, 0.2","-20.0, 1.0681152E-4, -20.0","20.0, 78.0877, 20.0","40.0, 78.08759, 40.0",1187,,,,,
p5d.s__1647,p5d,s__1647,rug,SUNCG,n04118021,rug.n.01,0,,,444,384,4,4,"-0.75, -3.4458935E-8, -0.75","0.75, 0.01, 0.75","-75.0, -3.33786E-6, -75.0","75.0, 1.0, 75.0","150.0, 1.0000033, 150.0",1188,,,,,
p5d.s__1648,p5d,s__1648,"household_appliance,telephone",SUNCG,n04401088,telephone.n.01,75,,,5970,4072,6,6,"-0.225, -3.8087368E-5, -0.11500001","0.225, 0.326678, 0.114999995","-22.5, -0.0038070679, -11.5","22.5, 32.6678, 11.5","45.0, 32.671608, 23.0",1189,,,,,
p5d.s__1649,p5d,s__1649,"household_appliance,rifle_on_wall",SUNCG,n03528263,home_appliance.n.01,160,,,2909,2732,5,5,"-0.549775, 0.0, -0.029999997","0.549775, 0.245157, 0.029999997","-54.9775, 0.0, -3.0","54.9775, 24.515701, 3.0","109.955, 24.515701, 6.0",1190,,,,,
p5d.s__1650,p5d,s__1650,pillow,SUNCG,n03938244,pillow.n.01,50,,,528,332,3,3,"-0.21, 7.4505806E-7, -0.08","0.21, 0.160001, 0.08","-21.0, 7.43866E-5, -8.0","21.0, 16.0001, 8.0","42.0, 16.000025, 16.0",1191,,,,,
p5d.s__1651,p5d,s__1651,pillow,SUNCG,n03938244,pillow.n.01,50,,,718,419,3,3,"-0.2, -1.4156103E-6, -0.2","0.2, 0.116301, 0.2","-20.0, -1.4209747E-4, -20.0","20.0, 11.6301, 20.0","40.0, 11.630242, 40.0",1192,,,,151,
p5d.s__1652,p5d,s__1652,pillow,SUNCG,n03938244,pillow.n.01,50,,,768,467,3,3,"-0.2, -7.493198E-4, -0.125","0.2, 0.355424, 0.125","-20.0, -0.0749321, -12.5","20.0, 35.5424, 12.5","40.0, 35.617332, 25.0",1193,,,,151,
p5d.s__1653,p5d,s__1653,pillow,SUNCG,n03938244,pillow.n.01,50,,,800,858,4,4,"-0.225, 0.0, -0.225","0.225, 0.147648, 0.225","-22.5, 0.0, -22.5","22.5, 14.764801, 22.5","45.0, 14.764801, 45.0",1194,,,,152,
p5d.s__1654,p5d,s__1654,pillow,SUNCG,n03938244,pillow.n.01,50,,,800,858,4,4,"-0.225, -0.0016253591, -0.12","0.225, 0.372027, 0.12","-22.5, -0.16253662, -12.0","22.5, 37.2027, 12.0","45.0, 37.36524, 24.0",1195,,,,152,
p5d.s__1655,p5d,s__1655,toy,SUNCG,n03964744,plaything.n.01,140,,,754,1319,3,3,"-0.30866504, -0.009007871, -0.0551228","0.308666, 0.592549, 0.0544184","-30.8666, -0.90079117, -5.44184","30.8665, 59.2549, 5.5122805","61.7331, 60.155693, 10.954121",1196,,,,,
p5d.s__1656,p5d,s__1656,toy,SUNCG,n03964744,plaything.n.01,140,,,806,636,4,4,"-0.231773, -0.008790821, -0.0802578","0.244253, 0.376097, 0.049999997","-24.4253, -0.87908554, -5.0","23.1773, 37.6097, 8.025781","47.6026, 38.488785, 13.025781",1197,,,,,
p5d.s__1657,p5d,s__1657,toy,SUNCG,n03964744,plaything.n.01,70,,,968,1038,3,3,"-0.2, -3.7252903E-9, -0.125","0.2, 0.0570822, 0.125","-20.0, -4.7683716E-7, -12.5","20.0, 5.70822, 12.5","40.0, 5.7082205, 25.0",1198,,,,,
p5d.s__1658,p5d,s__1658,toy,SUNCG,n03964744,plaything.n.01,70,,,584,402,3,2,"-0.169815, 0.0, -0.05","0.16999999, 0.67, 0.05","-17.0, 0.0, -5.0","16.981499, 67.0, 5.0","33.9815, 67.0, 10.0",1199,,,,,
p5d.s__1659,p5d,s__1659,toy,SUNCG,n03964744,plaything.n.01,160,,,2976,6720,1,1,"-0.214998, 0.0, -0.0100467","0.214998, 0.496374, 0.0100467","-21.499802, 0.0, -1.00467","21.499802, 49.6374, 1.00467","42.999603, 49.6374, 2.00934",1200,,,,,
p5d.s__1660,p5d,s__1660,"kitchenware,cup,food",SUNCG,n03797390,mug.n.04,75,,,976,894,3,3,"-0.055, 0.0, -0.049993798","0.055, 0.118993, 0.049999997","-5.5, 0.0, -5.0","5.5, 11.8993, 4.99938","11.0, 11.8993, 9.99938",1201,,,,,
p5d.s__1661,p5d,s__1661,toy,SUNCG,n03964744,plaything.n.01,0,,,786,469,3,3,"-0.305, 1.3786554E-4, -0.16","0.305, 0.675574, 0.16","-30.5, 0.013786316, -16.0","30.5, 67.5574, 16.0","61.0, 67.54362, 32.0",1202,,,,,
p5d.s__1662,p5d,s__1662,toy,SUNCG,n03964744,plaything.n.01,0,,,6733,7223,4,4,"-0.5, -1.1920929E-7, -1.21","0.5, 1.65279, 1.21","-50.0, 0.0, -121.0","50.0, 165.27899, 121.0","100.0, 165.27899, 242.0",1203,,,,,
p5d.s__1663,p5d,s__1663,toy,SUNCG,n03964744,plaything.n.01,0,,,5162,3196,7,7,"-0.39, 0.0, -1.065","0.39, 2.05965, 1.06512","-39.0, -1.5258789E-5, -106.512","39.0, 205.965, 106.50001","78.0, 205.96501, 213.01201",1204,,,,,
p5d.s__1664,p5d,s__1664,dresser,SUNCG,n03015254,chest_of_drawers.n.01,0,,,2428,2724,2,2,"-0.599991, 3.6120415E-5, -0.285","0.599991, 0.700031, 0.285","-59.999104, 0.0036087036, -28.5","59.999104, 70.0031, 28.5","119.99821, 69.99949, 57.0",1205,,,,,
p5d.s__1665,p5d,s__1665,"chair,armchair,sofa_chair",SUNCG,n03262932,easy_chair.n.01,0,,,3904,3026,3,3,"-0.44502, 0.0, -0.5","0.44502, 0.871736, 0.5","-44.502, 0.0, -50.0","44.502, 87.1736, 50.0","89.004, 87.1736, 100.0",1206,,,,109,
p5d.s__1666,p5d,s__1666,"chair,armchair",SUNCG,n02738535,armchair.n.01,0,,,8316,6583,3,3,"-0.459992, -5.9604645E-8, -0.41010404","0.46000797, 0.896847, 0.40989602","-46.0008, 0.0, -40.9896","45.9992, 89.6847, 41.0104","92.0, 89.6847, 82.0",1207,,,,,
p5d.s__1667,p5d,s__1667,"table,dining_table",SUNCG,n03201208,dining_table.n.01,0,,,1916,1707,1,1,"-0.62, 0.0, -0.62","0.62, 0.75, 0.62","-62.0, 0.0, -62.0","62.0, 75.0, 62.0","124.0, 75.0, 124.0",1208,,,,,
p5d.s__1668,p5d,s__1668,"chair,armchair",SUNCG,n02738535,armchair.n.01,0,,,5698,4523,3,3,"-0.425, 0.0, -0.38","0.425, 0.776278, 0.38","-42.5, 0.0, -38.0","42.5, 77.6278, 38.0","85.0, 77.6278, 76.0",1209,,,,109,
p5d.s__1669,p5d,s__1669,"table,coffee_table",SUNCG,n03063968,coffee_table.n.01,0,,,1328,1522,2,2,"-0.7, -2.9802322E-8, -0.7","0.7, 0.45, 0.7","-70.0, -3.8146973E-6, -70.0","70.0, 45.0, 70.0","140.0, 45.000004, 140.0",1210,,,,,
p5d.s__1670,p5d,s__1670,fireplace,SUNCG,n03346455,fireplace.n.01,0,,,912,1004,5,5,"-0.935, 0.0, -0.45","0.935, 1.28, 0.45","-93.5, 0.0, -45.0","93.5, 128.0, 45.0","187.0, 128.0, 90.0",1211,,,,,
p5d.s__1671,p5d,s__1671,dresser,SUNCG,n03015254,chest_of_drawers.n.01,0,,,1496,1606,2,2,"-0.345, 0.0, -0.200208","0.345, 0.6, 0.200208","-34.5, 0.0, -20.0208","34.5, 60.000004, 20.0208","69.0, 60.000004, 40.0416",1212,,,,,
p5d.s__1672,p5d,s__1672,sofa,SUNCG,n04256520,sofa.n.01,0,,,4741,3633,3,3,"-0.93002, 0.0, -0.425","0.93002, 0.871736, 0.425","-93.002, 0.0, -42.5","93.002, 87.1736, 42.5","186.004, 87.1736, 85.0",1213,,,,109,
p5d.s__1673,p5d,s__1673,ottoman,SUNCG,n03380724,footstool.n.01,0,,,604,615,2,2,"-0.630077, -2.9802322E-8, -0.455077","0.630077, 0.45, 0.455077","-63.0077, 0.0, -45.507698","63.0077, 45.0, 45.507698","126.0154, 45.0, 91.015396",1214,,,,,
p5d.s__1674,p5d,s__1674,sofa,SUNCG,n04256520,sofa.n.01,0,,,11864,9247,4,4,"-1.52, -5.9604645E-8, -1.0","1.52, 0.870739, 0.99975395","-152.0, 0.0, -99.9754","152.0, 87.0739, 100.0","304.0, 87.0739, 199.9754",1215,,,,,
p5d.s__1675,p5d,s__1675,"indoor_lamp,floor_lamp",SUNCG,n03367059,floor_lamp.n.01,0,,,570,502,3,3,"-0.085, 0.0, -0.245","0.085, 1.19812, 0.245","-8.5, 0.0, -24.5","8.5, 119.812, 24.5","17.0, 119.812, 49.0",1216,,,,,
p5d.s__1676,p5d,s__1676,"indoor_lamp,chandelier",SUNCG,n03005285,chandelier.n.01,219,,,3072,2147,4,4,"-0.385, 0.0, -0.365","0.385, 0.512199, 0.365054","-38.5, 0.0, -36.5054","38.5, 51.2199, 36.5","77.0, 51.2199, 73.0054",1217,,,,,
p5d.s__1677,p5d,s__1677,"indoor_lamp,table_lamp",SUNCG,n04380533,table_lamp.n.01,70,,,476,380,6,6,"-0.22, 0.0, -0.0850001","0.22, 0.52, 0.0849998","-22.0, 3.8146973E-6, -8.499979","22.0, 52.0, 8.50001","44.0, 51.999996, 16.999989",1218,,,,,
p5d.s__1678,p5d,s__1678,"indoor_lamp,table_lamp",SUNCG,n04380533,table_lamp.n.01,70,,,788,512,5,5,"-0.16, 0.0, -0.16","0.16, 0.589729, 0.16","-16.0, 0.0, -16.0","16.0, 58.9729, 16.0","32.0, 58.9729, 32.0",1219,,,,,
p5d.s__1679,p5d,s__1679,"chair,armchair",SUNCG,n02738535,armchair.n.01,0,,,2271,2377,2,2,"-0.25, 0.0, -0.3","0.25, 0.879545, 0.3","-25.0, 0.0, -30.000002","25.0, 87.9545, 30.000002","50.0, 87.9545, 60.000004",1220,,,,,
p5d.s__1680,p5d,s__1680,toilet,SUNCG,n04446276,toilet.n.01,0,,,1072,764,1,1,"-0.194888, 0.0, -0.28","0.194888, 0.425, 0.28","-19.4888, 0.0, -28.0","19.4888, 42.5, 28.0","38.9776, 42.5, 56.0",1221,,,,,
p5d.s__1681,p5d,s__1681,toilet,SUNCG,n04446276,toilet.n.01,15,,,2026,1291,2,2,"-0.18, 0.0, -0.26","0.18, 0.41, 0.26","-18.0, 0.0, -26.0","18.0, 41.0, 26.0","36.0, 41.0, 52.0",1222,,,,,
p5d.s__1682,p5d,s__1682,toilet,SUNCG,n04446276,toilet.n.01,0,,,1180,656,1,1,"-0.28, -5.9604645E-8, -0.28","0.28, 0.523801, 0.28","-28.0, -7.6293945E-6, -28.0","28.0, 52.380104, 28.0","56.0, 52.38011, 56.0",1223,,,,,
p5d.s__1683,p5d,s__1683,stand,SUNCG,n04301000,stand.n.04,0,,,11844,10891,2,2,"-0.255, 0.0, -0.17","0.255, 0.835, 0.17","-25.5, 0.0, -17.0","25.5, 83.5, 17.0","51.0, 83.5, 34.0",1224,,,,,
p5d.s__1684,p5d,s__1684,toilet,SUNCG,n04446276,toilet.n.01,0,,,1626,1074,2,2,"-0.225395, 0.0, -0.35","0.225, 0.995, 0.35","-22.5, 0.0, -35.0","22.539497, 99.5, 35.0","45.039497, 99.5, 70.0",1225,,,,,
p5d.s__1685,p5d,s__1685,sink,SUNCG,n04223580,sink.n.01,0,,,8952,8297,7,7,"-0.5, 0.0, -0.255","0.5, 1.85, 0.255","-50.0, 0.0, -25.5","50.0, 185.0, 25.5","100.0, 185.0, 51.0",1226,,,,,
p5d.s__1686,p5d,s__1686,sink,SUNCG,n04223580,sink.n.01,0,,,13253,9886,9,9,"-0.54, 0.0, -0.255","0.54, 2.013, 0.255","-54.000004, 0.0, -25.5","54.000004, 201.3, 25.5","108.00001, 201.3, 51.0",1227,,,,,
p5d.s__1687,p5d,s__1687,mirror,SUNCG,n03773035,mirror.n.01,120,,,582,493,2,2,"-0.53, 0.0, -0.0175001","0.53, 0.850001, 0.00750003","-52.999996, 0.0, -0.75000286","52.999996, 85.0001, 1.75001","105.99999, 85.0001, 2.5000129",1228,,,,,
p5d.s__1688,p5d,s__1688,mirror,SUNCG,n03773035,mirror.n.01,100,,,348,640,2,2,"-0.6, 0.0, -0.0500001","0.6, 1.2, 0.049999997","-60.000004, 0.0, -5.0","60.000004, 120.00001, 5.0000095","120.00001, 120.00001, 10.00001",1229,,,,,
p5d.s__1689,p5d,s__1689,sink,SUNCG,n04223580,sink.n.01,0,,,1216,1020,4,4,"-0.224752, 0.0, -0.224752","0.224752, 1.1375, 0.224752","-22.475199, 0.0, -22.475199","22.475199, 113.75001, 22.475199","44.950397, 113.75001, 44.950397",1230,,,,,
p5d.s__1690,p5d,s__1690,sink,SUNCG,n04223580,sink.n.01,80,,,1808,1085,3,3,"-0.25, 0.0, -0.25","0.25, 0.265, 0.25","-25.0, -1.9073486E-6, -25.0","25.0, 26.499998, 25.0","50.0, 26.5, 50.0",1231,,,,,
p5d.s__1691,p5d,s__1691,sink,SUNCG,n04223580,sink.n.01,40,,,2210,1565,4,4,"-0.395, 0.0, -0.25","0.395, 0.74, 0.25","-39.5, 0.0, -25.0","39.5, 74.0, 25.0","79.0, 74.0, 50.0",1232,,,,,
p5d.s__1692,p5d,s__1692,sink,SUNCG,n04223580,sink.n.01,80,,,1190,946,3,3,"-0.45, 0.0, -0.25","0.45, 0.305897, 0.25","-45.0, 0.0, -25.0","45.0, 30.589699, 25.0","90.0, 30.589699, 50.0",1233,,,,,
p5d.s__1693,p5d,s__1693,bathtub,SUNCG,n02808440,bathtub.n.01,0,,,1650,982,3,3,"-1.2, 0.0, -0.73","1.2, 0.6, 0.73","-120.00001, -3.8146973E-6, -73.0","120.00001, 60.000004, 73.0","240.00002, 60.000008, 146.0",1234,,,,,
p5d.s__1694,p5d,s__1694,bathtub,SUNCG,n02808440,bathtub.n.01,0,,,4058,3050,7,7,"-0.9, -5.9604645E-8, -0.4","0.9, 0.6622, 0.4","-90.0, 0.0, -40.0","90.0, 66.22, 40.0","180.0, 66.22, 80.0",1235,,,,,
p5d.s__1695,p5d,s__1695,bathtub,SUNCG,n02808440,bathtub.n.01,0,,,10688,8573,13,13,"-0.82997, -5.9604645E-8, -0.80998194","0.830029, 0.759543, 0.80998194","-83.0029, 0.0, -80.9982","82.99701, 75.9543, 80.9982","165.99991, 75.9543, 161.9964",1236,,,,,
p5d.s__1696,p5d,s__1696,bathtub,SUNCG,n02808440,bathtub.n.01,0,,,7396,5461,8,8,"-0.76, -4.249811E-5, -0.76000404","0.76000404, 0.794199, 0.76","-76.0004, -0.0042495728, -76.0","76.0, 79.4199, 76.0004","152.0004, 79.42415, 152.0004",1237,,,,,
p5d.s__1697,p5d,s__1697,bathtub,SUNCG,n02808440,bathtub.n.01,0,,,7882,6666,11,11,"-0.879869, 0.0, -0.485","0.879869, 0.926573, 0.485","-87.9869, 0.0, -48.5","87.9869, 92.657295, 48.5","175.9738, 92.657295, 97.0",1238,,,,,
p5d.s__1698,p5d,s__1698,"indoor_lamp,table_lamp",SUNCG,n04380533,table_lamp.n.01,0,,,9104,8443,2,2,"-0.25, 0.0, -0.25","0.25, 0.578602, 0.25","-25.0, 0.0, -25.0","25.0, 57.860203, 25.0","50.0, 57.860203, 50.0",1239,,,,,
p5d.s__1699,p5d,s__1699,"indoor_lamp,chandelier",SUNCG,n03005285,chandelier.n.01,158,,,3848,2528,5,5,"-0.55, 0.0, -0.49","0.55, 1.12211, 0.49","-55.0, 0.0, -49.0","55.0, 112.211, 49.0","110.0, 112.211, 98.0",1240,,,,,
p5d.s__1700,p5d,s__1700,"chair,armchair",SUNCG,n04099969,rocking_chair.n.01,0,,,3056,2094,5,5,"-0.32, 0.0, -0.345","0.32, 0.770193, 0.345","-32.0, 0.0, -34.5","32.0, 77.019295, 34.5","64.0, 77.019295, 69.0",1241,,,,,
p5d.s__1701,p5d,s__1701,chair,SUNCG,n03001627,chair.n.01,0,,,2910,2671,3,3,"-0.455, -5.00679E-6, -0.41","0.455, 0.751706, 0.41","-45.5, -4.9591064E-4, -41.0","45.5, 75.1706, 41.0","91.0, 75.1711, 82.0",1242,,,,,
p5d.s__1702,p5d,s__1702,"table,dining_table",SUNCG,n03201208,dining_table.n.01,0,,,1370,928,2,2,"-0.61, 0.0, -0.61","0.61, 0.72, 0.61","-61.0, 0.0, -61.0","61.0, 72.0, 61.0","122.0, 72.0, 122.0",1243,,,,,
p5d.s__1703,p5d,s__1703,"indoor_lamp,chandelier",SUNCG,n03005285,chandelier.n.01,187,,,6072,6897,4,4,"-0.27, -1.4305115E-6, -0.27","0.27, 0.830627, 0.27","-27.000002, -1.449585E-4, -27.000002","27.000002, 83.062706, 27.000002","54.000004, 83.06285, 54.000004",1244,,,,,
p5d.s__1704,p5d,s__1704,"bed,double_bed",SUNCG,n03225988,double_bed.n.01,0,,,3886,2998,3,3,"-1.27, -5.9604645E-8, -1.27","1.27, 0.752801, 1.27","-127.0, -7.6293945E-6, -127.0","127.0, 75.2801, 127.0","254.0, 75.280106, 254.0",1245,,,,,
p5d.s__1705,p5d,s__1705,"chair,stool",SUNCG,n04326896,stool.n.01,0,,,1920,1512,2,2,"-0.18, -1.3709068E-6, -0.205","0.18, 0.823634, 0.205","-18.0, -1.373291E-4, -20.5","18.0, 82.3634, 20.5","36.0, 82.36354, 41.0",1246,,,,,
p5d.s__1706,p5d,s__1706,wardrobe_cabinet,SUNCG,n02933112,cabinet.n.01,0,,,4350,3467,2,2,"-0.52, 0.0, -0.29","0.52, 2.1, 0.29","-52.0, 0.0, -29.0","52.0, 209.99998, 29.0","104.0, 209.99998, 58.0",1247,,,,,
p5d.s__1707,p5d,s__1707,"indoor_lamp,chandelier",SUNCG,n03005285,chandelier.n.01,120,,,1380,986,4,4,"-0.4, 0.0, -0.4","0.4, 1.5, 0.4","-40.0, 0.0, -40.0","40.0, 150.0, 40.0","80.0, 150.0, 80.0",1248,,,,,
p5d.s__1708,p5d,s__1708,"indoor_lamp,chandelier",SUNCG,n03005285,chandelier.n.01,150,,,1808,1256,3,3,"-0.22, 0.0044908524, -0.22","0.22, 1.2, 0.22","-22.0, 0.44908905, -22.0","22.0, 120.00001, 22.0","44.0, 119.55092, 44.0",1249,,,,,
p5d.s__1709,p5d,s__1709,"indoor_lamp,floor_lamp",SUNCG,n03367059,floor_lamp.n.01,0,,,3628,2305,3,3,"-0.28, 0.0, -0.28","0.28, 1.65, 0.28","-28.0, 0.0, -28.0","28.0, 165.0, 28.0","56.0, 165.0, 56.0",1250,,,,,
p5d.s__1710,p5d,s__1710,"chair,armchair",SUNCG,n02738535,armchair.n.01,0,,,1340,1131,1,1,"-0.27, 0.0, -0.285","0.27, 0.918046, 0.285","-27.000002, 0.0, -28.5","27.000002, 91.804596, 28.5","54.000004, 91.804596, 57.0",1251,,,,,
p5d.s__1711,p5d,s__1711,chair,SUNCG,n03001627,chair.n.01,0,,,3520,2140,3,3,"-0.435, 0.0, -0.41","0.435, 1.05507, 0.41","-43.5, 0.0, -41.0","43.5, 105.507, 41.0","87.0, 105.507, 82.0",1252,,,,,
p5d.s__1712,p5d,s__1712,chair,SUNCG,n03001627,chair.n.01,0,,,2476,1304,1,1,"-0.245, 0.0, -0.3","0.245, 0.799739, 0.3","-24.5, 0.0, -30.000002","24.5, 79.9739, 30.000002","49.0, 79.9739, 60.000004",1253,,,,,
p5d.s__1713,p5d,s__1713,dresser,SUNCG,n03015254,chest_of_drawers.n.01,0,,,1180,1072,1,1,"-0.66, -5.9604645E-8, -0.225","0.66, 0.770936, 0.225","-66.0, -7.6293945E-6, -22.5","66.0, 77.0936, 22.5","132.0, 77.093605, 45.0",1254,,,,,
p5d.s__1714,p5d,s__1714,"bed,double_bed",SUNCG,n03225988,double_bed.n.01,0,,,2322,2143,4,4,"-0.95, -5.9604645E-8, -1.1","0.95, 0.998904, 1.1","-95.0, -7.6293945E-6, -110.0","95.0, 99.890396, 110.0","190.0, 99.8904, 220.0",1255,,,,,
p5d.s__1715,p5d,s__1715,chair,SUNCG,n03001627,chair.n.01,0,,,4910,2926,3,3,"-0.485, 0.0, -0.405","0.485, 0.905, 0.405","-48.5, 0.0, -40.5","48.5, 90.5, 40.5","97.0, 90.5, 81.0",1256,,,,,
p5d.s__1716,p5d,s__1716,"table,dining_table",SUNCG,n03201208,dining_table.n.01,0,,,1346,1040,4,4,"-0.53, 0.0, -0.53","0.53, 0.715, 0.53","-52.999996, 0.0, -52.999996","52.999996, 71.5, 52.999996","105.99999, 71.5, 105.99999",1257,,,,,
